report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2010-04-27,381465,152563,128046,17507,88663,47310,15469,51210,122356,10584,39652,17713
2010-04-20,336510,147255,118329,13815,68536,45840,14870,46845,99926,9014,31121,14699
2010-04-13,320037,150663,104718,15902,57471,45133,15984,43714,95094,6986,22842,17641
2010-04-06,311023,153845,99742,11208,54335,46956,16439,37276,93083,7666,23992,17716
2010-03-30,301757,150867,103422,10466,50526,45409,16864,32292,85455,7704,26884,16511
2010-03-23,295543,149906,95482,9281,38052,45100,15229,33891,83356,6819,37357,25464
2010-03-16,427533,171188,157132,33389,32982,51754,18646,100580,80402,33272,32336,19481
2010-03-09,420904,191684,168115,16129,34808,98321,16063,123189,62881,14401,19897,16266
2010-03-02,410771,182984,128021,12478,35057,141935,16438,125096,54218,12864,21248,18622
2010-02-23,417873,177931,142051,7796,32291,142419,16416,147556,48756,13129,17874,20796
2010-02-16,404350,155377,134929,11122,34607,133546,17682,150221,43380,12792,18158,24947
2010-02-09,394157,136680,125708,17745,34618,131441,17344,149700,39867,13693,18941,21713
2010-02-02,417995,146950,114747,14061,36317,169958,16050,153430,38195,15574,31253,24212
2010-01-26,368169,132016,112117,15390,40850,122043,17039,123042,46662,11906,25152,16553
2010-01-19,347532,145360,137994,11912,45268,48356,17005,83242,79718,11538,29276,15605
2010-01-12,317283,108766,116882,16080,45928,49160,17451,87690,68961,9538,28345,15638
2010-01-05,320875,134403,105348,13473,39720,48384,16386,75429,88761,9302,28907,14707
2009-12-29,303863,128289,93114,11891,37763,55441,15202,72564,80114,8868,26755,15609
2009-12-22,281996,120575,81873,9340,35465,58274,15706,63869,69633,8787,25970,16975
2009-12-15,452287,123189,169085,21851,55931,53003,14414,142482,90162,51323,28368,28079
2009-12-08,357837,103928,166559,11140,51718,54877,13733,142933,72153,7127,22516,20249
2009-12-01,372256,126265,173989,10923,44738,54974,13887,138147,87358,6163,27689,14892
2009-11-24,362121,117468,166203,11165,48368,55075,13912,133082,85487,5320,29232,14847
2009-11-17,342304,107692,153921,14082,46176,53226,13823,124455,72630,4947,26431,20674
2009-11-09,312511,86749,144590,14871,45734,61446,11219,122011,45940,4726,22340,18983
2009-11-03,325400,93302,149262,13419,40232,78321,8864,123961,50232,4495,37217,11520
2009-10-27,335719,90479,157286,13895,47685,66053,7757,122576,56680,4176,45260,16027
2009-10-20,330192,78585,169194,14788,52096,54812,8404,117612,49245,3973,50422,17991
2009-10-13,326568,98338,164900,18476,47098,56226,7798,98958,47778,3761,48266,17302
2009-10-06,343319,129587,161594,16984,43980,57910,9785,94561,66432,3523,39820,16546
2009-09-29,324595,117531,147603,13871,45815,56194,9300,89780,63891,1945,42964,20574
2009-09-22,297972,95600,140822,11124,39214,55654,10702,94471,46929,3820,39516,18149
2009-09-15,427748,105618,173252,28936,50138,56728,11594,125728,63982,58557,42694,20412
2009-09-08,377171,111248,161680,19812,47380,58488,10834,120313,57895,35243,28888,20178
2009-09-01,359400,89317,151463,21975,44833,46210,14802,129337,57891,32932,23114,19630
2009-08-25,341557,109252,146302,13114,47893,35525,15393,99011,74729,23639,28948,18352
2009-08-18,340874,127041,137761,14508,45231,39932,16215,94693,86680,11945,26518,17680
2009-08-11,350291,134795,131726,15255,46397,42797,15092,83766,87225,13419,37142,28068
2009-08-04,328543,118563,116220,13049,42275,42478,15149,82593,84738,19502,33013,20245
2009-07-28,315753,107195,125432,11372,40457,45931,13778,80835,61819,24384,33474,18539
2009-07-21,287233,74262,107753,8739,33217,50110,15439,94214,49694,24473,33139,20407
2009-07-14,261239,68834,87655,9028,32362,53372,14763,94015,53602,14905,23292,19865
2009-07-07,254726,62419,76641,10170,35694,53835,11953,91017,60508,14963,24325,17829
2009-06-30,248971,82889,69799,7146,35802,51023,10885,68391,66239,15466,24672,17597
2009-06-23,243966,80612,62913,6129,37996,56925,7820,73522,66873,13739,20196,19744
2009-06-16,401594,108086,80658,26641,44233,58764,18689,86191,74444,91087,21742,42756
2009-06-09,290150,84293,77952,10155,39428,43545,7006,87303,68202,39040,18252,35891
2009-06-02,290019,92647,72325,9078,39843,52167,3020,84462,69938,38523,18064,37077
2009-05-26,307255,109746,75709,6722,40126,47160,6871,73875,77182,45164,18819,42588
2009-05-19,294846,109974,67488,6404,39464,52415,6351,58540,73650,49816,19882,33184
2009-05-12,292037,79110,76350,10295,48059,48483,6455,86023,67742,34387,22828,41047
2009-05-05,287746,81519,80549,6472,45992,48542,5613,95309,81401,27278,19403,27255
2009-04-28,277971,90139,67988,5452,36656,53713,10478,81918,78671,27200,21664,25365
2009-04-21,268096,86167,58750,4118,49320,54567,7168,68378,86582,28573,19607,19330
2009-04-14,249746,57087,59742,6104,47282,56856,6498,81168,67266,27496,18466,15011
2009-04-07,242323,60307,62026,4336,44308,57095,6580,71108,55102,30134,20298,17280
2009-03-31,243413,71549,55124,3602,31004,61936,8610,69976,56440,27638,24666,21866
2009-03-24,238212,46483,69487,3740,31597,60768,7938,104114,47465,26140,13239,15427
2009-03-17,403117,58503,95908,16397,33163,66950,7029,164985,77019,76115,29987,58267
2009-03-10,334633,54190,92915,6223,42177,63509,7563,160843,83523,19514,27030,57168
2009-03-03,316608,65892,84887,5551,46948,59203,11386,138446,96401,13787,16318,41284
2009-02-24,302888,57338,77067,5895,51413,54738,11298,125706,91084,11563,23515,45880
2009-02-17,300295,57681,83756,4733,46840,58219,11783,130066,76502,9972,24267,50704
2009-02-10,270616,57043,66492,4326,44798,55831,12438,107603,74824,10782,18398,41429
2009-02-03,260689,57369,70516,3865,33546,61513,11011,113932,59322,12079,14407,38453
2009-01-27,251748,49841,58778,4489,25682,68486,6821,123944,56182,9627,17360,42966
2009-01-20,271392,48442,65744,4617,25545,66286,8296,139213,57031,10581,17789,53166
2009-01-13,250464,43450,60347,7138,27521,58226,12102,116450,57092,8314,17223,42684
2009-01-06,224938,42386,54447,5792,29362,57921,11516,95396,55932,9337,18116,27032
2008-12-30,233443,44684,57504,6236,29944,61315,12507,91699,56831,10027,16963,25655
2008-12-22,226012,32518,58942,6334,32636,60755,12897,98057,48343,10475,12800,24237
2008-12-16,402663,101703,79749,29677,24950,66879,12213,109750,122492,52546,57804,23352
2008-12-09,355681,104194,85762,10501,17831,72664,11279,128041,112569,37380,41521,14734
2008-12-02,352993,113155,84615,8873,30089,71718,10058,105091,116088,43239,34996,9411
2008-11-25,368963,115511,92349,8830,28078,74790,9912,103255,99600,41858,55692,32845
2008-11-18,374357,111902,87951,12474,44635,66776,13174,101732,132999,30154,47621,21366
2008-11-11,372582,115308,91952,10919,38926,60264,12430,100975,134714,22488,55131,30632
2008-11-04,358889,97384,97776,12682,47021,53752,13311,100321,132161,17648,55749,23613
2008-10-28,416969,147799,114983,9066,46802,70745,12320,99075,137064,36566,50138,27471
2008-10-21,414877,146031,145141,8731,45397,72327,12972,118260,120242,19947,46830,28200
2008-10-14,404316,113157,118305,14980,48066,69911,12859,124933,119951,43361,28798,16441
2008-10-07,397166,138836,72150,15719,29946,95479,15236,100717,136222,47164,26058,7203
2008-09-30,314836,79809,84845,9738,26151,49137,14761,104668,99969,14849,56066,34275
2008-09-23,290103,79173,96718,7676,32360,51879,10378,106800,81760,23332,24018,11507
2008-09-16,443257,131956,126537,19343,27616,39906,12592,107215,107603,81450,47122,39108
2008-09-09,364335,130471,141642,11342,34460,39924,6929,114338,95502,37520,19669,12825
2008-09-02,327947,108262,112706,10849,41961,26872,4773,91825,94582,25409,39152,19885
2008-08-26,326531,107308,102375,9586,43473,26973,3200,94063,107303,16606,45240,27803
2008-08-19,346516,125239,111761,6361,44275,25482,2654,95383,119284,17591,50621,30998
2008-08-12,344152,117801,127686,13882,44706,23751,3053,100367,95726,19598,38319,26279
2008-08-05,314530,122832,120413,8192,40226,26013,3715,85851,78759,16539,29679,25930
2008-07-29,331670,125635,132205,8653,43072,22960,4880,92842,88399,17545,31451,26329
2008-07-22,329105,111815,130187,11542,49529,22860,5175,98025,86299,16669,28492,27916
2008-07-15,316706,120940,94778,14423,45625,32763,6003,73908,93793,26295,20639,24767
2008-07-08,317203,120314,93170,9445,49165,32364,5394,75038,97761,28232,21363,29098
2008-07-01,308018,118545,88171,10654,55235,25215,4917,56121,109420,24738,29340,26775
2008-06-24,277081,95974,85240,10259,64854,16851,3846,45980,98663,14679,34602,27932
2008-06-17,483256,103591,128938,28055,66644,22901,5959,133142,161549,59220,78498,47160
2008-06-10,400547,89003,107921,20302,66415,21027,2806,129723,163726,16248,67422,35377
2008-06-03,379297,74904,108037,14984,74065,20904,3418,143320,159025,12277,50561,25329
2008-05-27,389072,99201,95801,12409,74022,19284,2968,138887,186222,11933,43319,21677
2008-05-20,379533,69974,115639,16637,74421,19313,2928,140593,152956,12733,57541,21454
2008-05-13,393991,91081,110944,15783,76214,17307,3047,132479,168066,12481,57703,23001
2008-05-06,382091,75027,109793,15942,76806,20750,3191,138283,154717,11251,56064,24046
2008-04-29,347402,55453,97014,17841,66544,20691,3425,131378,129306,12333,55215,23973
2008-04-22,326186,42548,113827,17392,65404,19954,2114,128523,106684,11981,53424,20515
2008-04-15,320777,45402,139408,10757,59356,23188,1413,138133,93091,10367,48763,19855
2008-04-08,320920,45055,146606,8121,57718,18190,1106,138132,91678,9888,54575,21667
2008-04-01,317573,52159,156801,8586,55689,20280,681,128182,83082,9792,53560,24514
2008-03-25,314759,68099,163900,6219,51176,19749,921,123475,78479,9239,42761,20846
2008-03-18,586357,110409,191522,31819,48170,13876,2555,175329,126135,111864,62078,87158
2008-03-11,446809,127801,170456,15369,49977,35811,2834,156591,125775,28200,33452,47371
2008-03-04,455987,113456,193025,18567,52582,32195,3016,185158,124651,26634,23853,36474
2008-02-26,417724,102798,171733,19844,48046,25843,2652,174271,120842,25060,25903,29933
2008-02-19,444333,103937,192561,17841,51080,24617,2185,195519,120302,23018,30187,40495
2008-02-12,414493,89362,168139,16666,50454,19034,3736,165376,113591,26085,40162,43336
2008-02-05,391807,122811,156619,15047,50242,19191,2438,125151,113411,24931,37033,34310
2008-01-29,368502,100882,142337,10428,51544,15293,4071,117648,113164,26485,37000,30394
2008-01-22,380327,113013,133271,14057,53085,20271,5558,82556,108017,26069,67178,56834
2008-01-15,365699,108985,174122,17944,62496,17520,5710,100285,86582,23587,32499,22964
2008-01-08,340436,95766,170917,13096,68562,15325,5138,81218,77830,23262,39161,20043
2007-12-31,286677,62396,138260,9557,79686,9933,3820,68533,62341,23295,28424,12448
2007-12-24,285335,53992,130723,9498,71189,9218,3913,75318,63288,24438,37008,20582
2007-12-18,550785,86457,140114,59136,74585,7139,6026,131440,134952,102722,77611,38053
2007-12-11,448372,85431,150714,23650,71787,19389,6466,131272,129354,36752,80829,22725
2007-12-04,421934,100228,139714,16094,71966,16695,6616,116572,134009,29462,64974,17598
2007-11-27,432278,117340,149701,12073,74333,18820,8521,109410,129927,30604,61276,20884
2007-11-20,436171,109945,139758,10527,89481,8009,8512,106861,150985,33028,60495,26412
2007-11-13,446112,125429,130908,14865,91237,5922,7987,86645,179610,27034,74736,27098
2007-11-06,454856,150901,121974,8747,98323,4984,6021,72398,210827,11641,88142,18488
2007-10-30,439002,146679,116463,8040,94178,5056,6033,74785,208720,12665,78282,18806
2007-10-23,434959,161617,131068,9407,89597,2414,6458,66570,201943,11652,71892,20821
2007-10-16,432019,151144,117827,9626,82781,6166,5368,55922,198650,24770,77532,17930
2007-10-09,417416,137410,130458,14768,64848,9460,4602,55270,157790,36609,77243,21586
2007-10-02,384228,130733,126628,13747,64119,26686,2212,48074,134914,32553,69708,20154
2007-09-25,330700,103341,122342,9961,61867,24108,2616,54704,104838,30412,49155,19273
2007-09-18,582814,115433,157640,48003,62482,24563,3075,188782,236236,67916,79572,27087
2007-09-11,497558,103119,159267,28952,58163,26158,4179,173399,207890,40421,71671,20770
2007-09-04,447085,81163,156687,27192,59496,23850,3734,169544,180451,21627,63213,24505
2007-08-28,418558,93886,183661,19307,42210,23086,1852,168643,143356,22428,37786,18030
2007-08-21,425355,84428,184398,19589,44322,17037,2337,164326,151496,26098,43276,17727
2007-08-14,442205,91813,164943,22942,55232,26342,1437,156359,181761,20653,53834,18219
2007-08-07,460064,123177,159808,23804,55991,24303,875,147818,199506,21884,53505,24235
2007-07-31,460257,155483,157849,18279,62951,22854,984,128514,211613,22444,50884,19533
2007-07-24,448398,166377,153980,15552,61644,16211,1455,115691,214222,19276,54850,19234
2007-07-17,431810,148404,161113,18200,50395,20402,3550,131453,170388,22186,40745,26824
2007-07-10,404370,143336,140046,13258,51878,19617,3902,128157,158915,23842,25415,22758
2007-07-03,401838,145667,125591,10290,54344,18833,4067,132138,180851,15854,23572,28041
2007-06-26,374980,118604,112188,8628,58781,22017,3752,125705,155393,20209,25593,34272
2007-06-19,361455,137937,106056,8056,48218,29493,618,113523,148649,22193,22370,23378
2007-06-12,613175,154350,202346,32298,48358,25499,2674,214796,152503,85348,60674,48925
2007-06-05,484826,159894,178828,13721,46858,20719,1538,178334,146545,31125,45400,23571
2007-05-29,461684,142897,153102,14228,46118,25546,1071,175072,152627,25004,47958,26112
2007-05-22,479030,176720,150829,14431,46522,20855,3595,143633,175901,25736,58810,21534
2007-05-15,469530,174576,153174,13374,39513,21551,3549,145265,152959,25460,57444,25041
2007-05-08,484991,181747,150152,15867,42636,20027,1328,139802,170911,27595,62827,27727
2007-05-01,469735,177811,145799,14613,42076,24587,1403,133267,152770,25158,63256,36542
2007-04-24,437579,124419,155689,11587,41790,22877,2467,164344,117905,23265,62816,33375
2007-04-17,405889,87962,160091,7777,41829,20141,3177,180182,108376,24325,47415,23371
2007-04-10,389298,74990,162402,6733,41308,17724,8581,187371,104263,21628,42405,20339
2007-04-03,360013,82777,151129,8351,33935,20876,10543,161070,85386,22253,32243,19820
2007-03-27,340390,60902,138887,4989,35785,19391,9749,176328,86795,25136,19472,17452
2007-03-20,336462,46204,146685,4940,32897,26481,5901,202971,67135,19952,17534,35498
2007-03-13,618839,77475,171607,40122,29831,23791,8055,277249,108344,104360,64347,132192
2007-03-06,456187,81180,131908,17856,32326,30365,5625,218802,109577,35329,47841,101586
2007-02-27,394770,103632,131197,14962,38189,26644,7033,138302,105055,29776,43215,38650
2007-02-20,374427,138700,114206,10014,37097,26870,6547,118808,117863,15988,36447,31871
2007-02-13,369016,108011,114084,11232,37048,31296,5263,138724,102539,22602,33977,39039
2007-02-06,344187,106457,111161,10309,35630,28221,6133,119707,95446,15551,38632,34941
2007-01-30,337302,132148,92549,5787,40568,28340,6670,89308,121183,15145,36354,30966
2007-01-23,390453,202047,96840,9840,34354,31369,6410,71984,166703,17427,38193,31760
2007-01-16,384749,197879,101590,8768,32386,30746,4070,70138,154397,26812,35077,29897
2007-01-09,342845,161503,72198,9317,27142,39414,3632,72935,109427,24758,33544,59868
2007-01-03,362929,173242,105508,7816,38097,38533,4249,78969,95730,20084,31431,72968
2006-12-26,323802,166684,94402,7172,31037,38768,2973,58409,100737,17664,31989,47618
2006-12-19,313833,167461,86049,8609,35385,38678,2739,45796,111911,16492,30236,38669
2006-12-12,613021,161735,105751,37483,35294,44485,2704,105466,219372,81499,179964,43097
2006-12-05,537465,176669,95808,16029,32918,49238,2080,114409,229145,32904,154717,35997
2006-11-28,515136,180594,112337,15901,30014,47328,3372,105874,212257,28215,145635,23446
2006-11-21,546062,208748,123134,17821,28513,46890,2513,101536,232585,26305,153587,22108
2006-11-14,500116,189319,129004,22690,33198,50882,2976,94128,171515,25215,125512,23813
2006-11-07,479191,173119,125927,25129,32068,52435,3526,97225,147211,26890,115471,24415
2006-10-31,435213,140678,103180,18599,28989,53825,2561,98538,138273,25658,113477,25614
2006-10-24,434677,136601,100329,13177,28913,53216,1941,155870,151862,28075,63226,24561
2006-10-17,498620,159902,111297,12723,32015,50721,1758,177090,188330,20983,80067,51362
2006-10-10,473654,149823,158621,16350,36241,50758,1677,195332,154504,16463,46342,24229
2006-10-03,438287,147605,154514,11213,26182,51135,2910,197030,124222,14740,23294,37908
2006-09-26,437684,124989,154247,16887,25881,50495,3064,200049,122896,19642,26753,39776
2006-09-19,388670,108756,113841,11457,22811,50671,3546,182466,110038,18996,25254,59870
2006-09-12,561191,120746,179002,25216,20315,51569,3827,193682,121205,112414,67044,47663
2006-09-05,416054,108420,161826,6882,16275,53379,3627,190815,130387,16221,61683,29772
2006-08-29,405196,99847,159199,5411,18102,53246,4746,190651,130884,15369,53884,23732
2006-08-22,416531,94186,151548,5024,16885,53175,4491,195114,125825,34800,54980,25295
2006-08-15,442038,100927,180280,8909,17918,56418,6240,219123,117370,33737,40532,22375
2006-08-08,440480,80356,181514,6437,17429,61750,893,258721,102765,33315,27145,39886
2006-08-01,424398,72502,186709,4353,14040,61166,3972,265467,99202,30258,20872,27488
2006-07-25,423300,59970,173979,8589,13361,63631,1607,241387,96438,43992,37778,23413
2006-07-18,431910,61766,183713,11395,13578,60731,2332,247538,97904,41878,35871,22883
2006-07-11,346387,63256,152945,3703,16175,55117,2686,171384,72874,32545,38942,20472
2006-07-03,329418,31483,131292,4573,22566,59460,1976,167194,80949,27518,63648,17390
2006-06-27,356310,35634,176309,2458,14021,59702,4322,222791,60831,22354,40890,20862
2006-06-20,334523,28191,164643,3833,16929,57607,2412,209017,53760,18361,39738,25004
2006-06-13,607238,87991,233942,28908,17444,51983,2824,305928,95265,86523,56901,91720
