report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2008-02-26,217521,56943,40745,1328,17642,19741,3182,65422,84631,16577,51093,43010
2008-02-19,209143,41386,43320,1011,19221,17553,3038,80128,77395,15380,45648,41377
2008-02-12,207601,33149,43001,1922,20296,17098,2873,81263,76794,15933,47015,41973
2008-02-05,199494,44196,40567,1905,19733,18202,2732,57052,73746,15688,50762,40460
2008-01-29,187780,44621,40506,2251,21467,17425,2668,51214,72964,12450,45963,34295
2008-01-22,184289,42879,41425,1160,21557,18412,2789,45189,64704,8889,53761,41641
2008-01-15,177003,54267,36209,835,24943,18246,2895,26674,73752,4113,51636,36697
2008-01-08,179512,60804,39143,1163,23640,14757,2912,27696,80622,2729,50715,35079
2007-12-31,166421,47563,37528,926,19886,14341,3287,40799,67578,2565,44951,37095
2007-12-24,157379,48065,34141,957,18356,14376,3311,35684,67159,1220,43349,31374
2007-12-18,150165,46533,26174,940,19226,14007,2885,25281,65085,970,47518,33852
2007-12-11,259477,60608,20836,2192,26161,18594,2648,60694,127865,45050,50804,38417
2007-12-04,236107,68060,18048,2320,22896,20692,2481,56040,123603,20879,54378,41304
2007-11-27,222881,63437,18378,824,23490,25922,2418,55609,116243,10895,54492,41402
2007-11-20,227240,69460,32056,808,23856,27002,1988,56656,112104,6656,57102,42898
2007-11-13,219866,67075,29570,920,24200,23872,2324,52712,112023,6852,55209,38815
2007-11-06,217765,81008,28136,898,24237,24931,2106,32864,113465,5920,58947,38378
2007-10-30,199482,70718,23170,884,25377,23945,2526,26657,100817,5838,55865,37615
2007-10-23,195913,72610,24082,880,24931,23661,2376,24225,94850,6792,54037,38406
2007-10-16,208345,85511,21735,1092,25459,23515,2546,18641,113634,6881,56755,34910
2007-10-09,204193,88321,16924,909,24772,22132,2348,10799,112869,6504,58003,35494
2007-10-02,214561,103706,22405,706,24821,21222,2525,9814,121967,3895,56469,37347
2007-09-25,209652,88631,23076,990,24940,21091,2950,16890,114685,4477,55655,37424
2007-09-18,203437,95224,13531,819,25028,20514,3096,11505,130926,984,53891,28472
2007-09-11,235169,58787,17642,1924,25212,19481,3466,61997,136110,20549,53168,30790
2007-09-04,221662,50636,20161,1989,24839,18944,2652,76786,133960,5454,48761,30793
2007-08-28,221098,45442,20754,3429,24127,19111,2736,85514,128439,7256,43192,31462
2007-08-21,216026,44309,21312,3743,24463,17991,2406,75512,125638,8428,47958,27582
2007-08-14,218546,61978,13323,2691,24892,19655,2573,58419,136161,6059,51739,30000
2007-08-07,227532,82984,21788,1627,24175,19542,2941,41563,137567,5345,59514,31299
2007-07-31,214527,73550,13283,698,24226,20179,2993,39836,131574,5435,58845,32070
2007-07-24,225781,95278,10397,824,24655,20916,3743,19897,146352,4047,65218,31275
2007-07-17,221237,91494,10713,824,26414,20090,3808,18908,144741,2913,64722,31342
2007-07-10,223674,93516,18151,893,27957,19909,3311,18567,133939,4545,64951,37454
2007-07-03,195000,67570,17195,641,27611,17323,3518,23361,117437,1130,62426,31629
2007-06-26,183893,58624,22143,521,28383,15651,3571,31712,99640,2779,51473,32210
2007-06-19,183775,51998,31803,724,28810,16176,3594,42331,90337,364,50130,30870
2007-06-12,227892,55536,34942,2243,30020,17739,4550,42410,92571,25618,60186,41620
2007-06-05,214948,81534,19823,1739,31279,18400,3278,24388,117006,5780,59381,40886
2007-05-29,213871,87434,18099,1952,30718,18763,3164,22226,126941,4595,56153,34761
2007-05-22,218897,90284,21496,2202,30417,18707,2943,24300,123418,6878,53046,38456
2007-05-15,236773,112640,19139,1789,29014,18672,2544,15451,146857,5976,58771,36767
2007-05-08,223364,96771,16830,1264,29348,17948,2517,14975,136753,7595,60551,35796
2007-05-01,235249,101484,15739,485,29074,17842,2216,13622,148257,7125,67391,38892
2007-04-24,232312,103806,18369,416,26217,16617,2478,13913,146600,5516,67364,39265
2007-04-17,217447,93752,12723,435,24546,16095,2886,14808,144378,3301,64702,35518
2007-04-10,212087,94986,10360,622,23721,16081,2900,14408,139714,3784,61695,35917
2007-04-03,198368,86207,10320,420,21884,14089,2249,15047,133618,2525,61004,31069
2007-03-27,192918,81280,12474,420,21354,14441,2448,17305,123473,3212,56479,31426
2007-03-20,182591,72699,7062,363,21388,15684,2461,18587,124051,1681,57108,28333
2007-03-13,216699,71773,8119,3067,21951,13614,2483,33003,133661,19121,56911,29673
2007-03-06,201319,66258,10419,1968,21562,14269,2668,39705,135997,5902,54986,27829
2007-02-27,221471,82058,12322,2114,22824,12190,2891,34300,154035,3175,61749,32727
2007-02-20,202370,73637,10136,1664,23451,11783,2365,31706,141691,2138,55060,30850
2007-02-13,187086,64685,15011,1436,22484,11690,2273,31170,121569,2503,53662,31335
2007-02-06,182666,36900,18984,1605,23095,10499,2197,54127,107886,3314,54569,34267
2007-01-30,174218,47316,14363,1336,24310,9489,2156,35253,103255,3339,53135,37412
2007-01-23,169518,41113,10734,1584,24846,8935,2141,30043,101383,4522,55255,35676
2007-01-16,164594,34131,9659,1635,24147,7145,2312,25869,97534,3319,63758,40116
2007-01-09,183293,57696,10102,962,23768,7399,2337,27982,125844,2450,60487,31320
2007-01-03,189612,64339,11520,701,23001,8283,2507,24784,128658,2485,63713,31599
2006-12-26,186755,70848,10888,1401,21622,8318,2643,20597,135572,900,61609,25614
2006-12-19,194079,78431,8431,1314,21012,8960,2660,20276,140555,478,62558,29529
2006-12-12,230245,82572,7682,2903,20139,5580,3161,25589,151515,22761,65695,33134
2006-12-05,223733,80295,13077,5919,23037,2678,4169,23504,144787,12125,67280,37231
2006-11-28,207573,72313,11785,4511,24985,2212,2868,23290,133157,9025,61446,42204
2006-11-21,178692,58168,8740,2982,21351,3721,3018,25082,119384,6656,55522,30713
2006-11-14,170609,56684,9314,3090,21625,4012,3366,19295,110144,6744,54825,31034
2006-11-07,178237,68434,13554,3187,21878,4223,3000,15728,114291,7545,53018,27821
2006-10-31,162230,55998,14863,3199,23176,4978,2922,13380,94586,7483,49545,31314
2006-10-24,158034,41209,37360,2358,23359,5381,2825,31091,63290,2946,46089,41347
2006-10-17,154610,41452,34619,2430,22357,4884,2799,26200,63574,3032,49391,41061
2006-10-10,150795,41815,28722,2537,20812,5942,2958,18688,65752,4187,51464,38168
2006-10-03,142202,50567,13037,1090,19735,6666,2889,10652,81980,3948,46148,30497
2006-09-26,136955,43390,11950,644,19876,7662,2804,11706,80847,2437,49154,29512
2006-09-19,131398,46743,13340,1064,18995,9551,2798,9961,69297,1012,45551,32153
2006-09-12,168483,61227,10696,1986,18597,10035,3123,13545,93994,12110,52744,34857
2006-09-05,171026,59319,9214,2143,18141,9398,3733,14861,108061,8441,56478,27391
2006-08-29,170168,63077,7535,1083,17396,10347,3707,13992,107769,8448,54968,30139
2006-08-22,175943,68246,6883,646,17037,11437,3811,11753,116692,7855,57928,27542
2006-08-15,178761,73151,6576,194,20271,11443,3450,12992,123008,6879,53607,26082
2006-08-08,177763,74394,6944,183,20124,12104,3478,12788,124551,5188,53545,23838
2006-08-01,157856,59548,8527,264,20602,11964,3485,10778,99667,4739,51204,26770
2006-07-25,146454,46022,13658,350,21684,11973,3153,13635,77956,6267,48873,29359
2006-07-18,152795,50192,10830,119,20735,11973,3005,11730,83926,5142,55354,35118
2006-07-11,168069,69298,10862,121,19496,13091,3107,10315,109144,4160,55720,24834
2006-07-03,162104,64455,11561,170,19703,14517,2610,11627,98048,4369,53130,29012
2006-06-27,148166,51142,11361,243,19283,14770,2522,15291,86509,2155,51554,27778
2006-06-20,132604,37815,12996,228,20116,14822,2692,15361,75088,979,48399,24320
2006-06-13,202394,49945,7623,988,20872,17391,3045,34588,110005,23475,63519,37335
