report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2025-07-15,945300,86738,71477,113510,501788,117528,28788,46258,522593,18829,102956,45993
2025-07-08,933951,79415,77572,114694,490021,115216,30475,43787,499098,23162,104940,47604
2025-07-01,945276,82658,77626,128402,483559,116816,33018,41683,488548,25729,102011,48407
2025-06-24,911642,80563,69029,115834,481779,121091,28756,37818,480555,22511,100033,46323
2025-06-17,893105,75117,77119,105539,480995,123786,28120,35129,469007,21745,102621,42432
2025-06-10,938693,65004,77539,128928,466231,121318,30182,40280,450290,57348,106726,47152
2025-06-03,948636,61612,76967,142344,469561,124681,34008,49810,453257,41820,106872,49077
2025-05-27,925119,62050,78089,136124,467201,127714,32239,50905,437976,36435,101197,46802
2025-05-20,916849,66207,79311,133983,460838,125651,31197,48547,432567,34904,99768,45434
2025-05-13,898004,64533,69847,132916,456848,120980,29323,35629,427506,38013,100135,48917
2025-05-06,916543,61614,69082,153942,446614,119738,36164,34379,425728,38563,103410,46113
2025-04-29,902895,67585,65026,144076,441739,119502,33505,34834,419504,39495,103356,46576
2025-04-22,894547,71856,69245,132733,439441,122454,30971,35457,413913,40662,102930,50259
2025-04-15,872209,66956,61317,126449,438542,128375,28923,33807,402671,39528,98213,50363
2025-04-08,833421,65296,52604,113854,434357,128742,27478,32214,374676,38654,85624,54942
2025-04-01,809899,70822,58925,113476,402108,126553,36059,24482,341909,39145,85175,53226
2025-03-25,807610,71829,63634,105307,409282,124942,37710,22343,356207,36151,86039,51276
2025-03-18,802042,68868,73080,113502,398344,121106,38881,21888,338017,32643,87685,55289
2025-03-11,885469,69753,99336,127355,398442,135683,53312,31341,297274,61469,105821,71385
2025-03-04,841234,70619,108866,122844,393860,154045,51520,22461,254975,54679,88652,59114
2025-02-25,790547,64006,101343,107955,381335,164482,47581,19768,227366,49479,83195,55794
2025-02-18,764845,59518,102756,107225,371002,173008,39455,20476,197490,48687,80424,53771
2025-02-11,741263,58233,114326,99059,362977,176917,38499,16597,170527,48988,80190,54840
2025-02-04,749873,57532,111427,113154,359026,174809,38086,16094,166173,51407,78548,55913
2025-01-28,728978,57410,109666,98939,363085,172159,36834,16109,181605,39205,80193,54879
2025-01-21,710455,63493,111373,82436,349302,178713,37063,24081,165738,37168,78991,60981
2025-01-14,696457,57401,111935,79984,342352,174315,36245,34963,161726,32909,77215,64204
2025-01-07,686524,59897,115128,70152,343382,181908,35646,31142,156413,29570,80648,61151
2024-12-31,735274,62407,123319,102248,350315,181526,40362,31776,162202,34939,78204,58042
2024-12-24,718867,55455,117596,97075,353172,175197,38561,31704,163992,32007,75151,60466
2024-12-17,696365,58211,119982,85793,358177,169338,36966,22252,171223,26910,75902,57461
2024-12-10,839242,56285,125559,93496,356396,167761,40374,84648,226968,76135,93003,71455
2024-12-03,813760,58532,123374,105526,356660,178505,45752,86583,231849,37503,84059,58832
2024-11-26,807589,60133,116405,106640,364959,168639,49240,71916,239516,31257,86182,59744
2024-11-19,777380,57516,119263,90746,365850,159317,47040,68843,242149,26912,82604,59260
2024-11-12,746601,58477,108862,90520,379375,141415,42099,31182,258362,24858,84367,57038
2024-11-05,753750,55912,105082,95712,383545,140445,39788,36002,257668,28312,79855,58413
2024-10-29,771366,53509,109364,91734,388425,171256,39499,58167,245101,29244,78615,58366
2024-10-22,757721,54467,88875,86335,392731,172819,39779,40000,264635,27311,85436,54924
2024-10-15,752810,57050,69607,80292,403226,153729,37251,38293,315116,19730,86328,52914
2024-10-08,757850,65361,66941,73609,426830,137662,35366,16752,350829,19842,87916,51000
2024-10-01,789795,67052,74183,81020,444785,127343,35863,13688,374754,23249,92126,52331
2024-09-24,791908,69359,69452,78683,451014,125915,32636,16108,392738,21407,90750,49345
2024-09-17,788472,71201,69838,74696,450051,121871,31349,14265,403120,23895,90098,45233
2024-09-10,847516,67423,67832,90289,458149,118220,36002,14501,410286,50617,96255,52584
2024-09-03,866369,85236,68732,98995,461363,115243,38200,14258,434229,45859,89617,47055
2024-08-27,866780,92795,75475,101805,463420,121042,36565,14541,430008,32165,92616,50806
2024-08-20,823997,74138,76170,95018,454926,131416,35382,13080,379834,32304,86796,54114
2024-08-13,783609,62593,93023,86816,448058,148376,31650,10449,319807,32641,81019,54254
2024-08-06,798694,63112,88892,92099,454000,155740,35243,10744,319544,36124,77736,53439
2024-07-30,776791,57731,93838,86018,446736,160064,34319,13196,297405,33723,75772,52309
2024-07-23,784894,67907,79889,87417,447010,151719,34897,10354,326227,33304,75762,51943
2024-07-16,765304,75364,81193,86993,422536,153224,35720,9692,305059,29790,77230,53126
2024-07-09,743959,58862,83764,82658,415254,160358,33558,10099,278276,32866,78304,54602
2024-07-02,757293,57249,89252,90903,414680,169343,35420,9063,261460,38026,76228,53591
2024-06-25,781218,60418,95849,100820,419207,153493,37242,14572,281174,38647,74890,56089
2024-06-18,780088,59140,90323,102453,422700,148101,35745,13213,293683,37389,75412,55012
2024-06-11,815200,59167,80475,85132,431181,134173,34819,20700,340347,54809,97099,67778
2024-06-04,779063,64164,60775,88878,428858,125957,36625,16669,368031,27866,82535,51933
2024-05-28,766385,57591,63674,87630,427700,136625,36395,17670,343980,23978,82525,55503
2024-05-21,750132,58734,73960,78385,421735,138510,36195,16715,324787,24379,80953,53125
2024-05-14,752332,62119,83566,73740,418616,158736,34465,28404,300167,23274,79200,58501
2024-05-07,743296,56389,88789,68020,413053,164504,35280,38391,285133,22239,77903,60250
2024-04-30,745464,58260,98424,63723,408832,164878,37280,46829,280374,22868,75873,58696
2024-04-23,753918,52686,104990,62931,409148,163585,37381,60606,284887,21195,75671,60598
2024-04-16,750689,60799,116726,58340,416058,145922,38093,42326,288603,23314,77536,61043
2024-04-09,725463,56856,93297,56692,421711,136328,33790,25219,306620,20938,77663,58571
2024-04-02,780231,72406,111113,67514,424003,153486,37447,37874,300340,30590,76250,59866
2024-03-26,747280,59429,98656,66808,422357,126135,35639,19672,316634,28217,78842,56031
2024-03-19,740117,62884,95805,62540,422151,114293,35942,19868,338034,24840,78154,52197
2024-03-12,797868,60493,81787,81176,437476,107695,41969,22098,379579,31498,86748,56247
2024-03-05,796532,68049,84381,75509,440753,124622,37433,25423,378582,27491,84237,53648
2024-02-27,805768,67358,85908,74971,460159,135025,33876,22505,378364,26200,83123,55715
2024-02-20,807166,68227,82712,68035,462282,142041,34597,33207,382044,24238,80756,59054
2024-02-13,826601,66607,102172,68769,484247,135052,34961,29704,383395,27437,79611,59643
2024-02-06,835474,60086,95943,81109,484734,127919,36595,25742,393370,29659,80741,55395
2024-01-30,818717,62669,75215,73602,487166,110516,34791,21304,432423,23669,81297,53852
2024-01-23,804703,58606,77465,63385,493756,97223,32098,19159,443965,22053,82981,53402
2024-01-16,809764,64513,74005,60295,496812,96496,31436,19060,460451,21303,84071,51479
2024-01-09,787261,66581,69754,57799,478265,94758,28784,19661,456974,18410,85146,46901
2024-01-02,810765,71351,81473,70362,475093,91734,31498,17789,448116,24777,86255,47701
2023-12-26,795049,55667,78311,73331,475515,95116,31309,18666,430482,22004,84775,50974
2023-12-19,786857,52671,78499,68162,476621,97009,29588,18257,424754,22239,83700,52551
2023-12-12,870985,64697,74789,73522,479915,98849,34859,21035,451365,52670,102703,67444
2023-12-05,878992,57599,68004,112905,495894,93286,26934,19547,474182,37372,89212,52021
2023-11-28,841098,63258,64752,97386,481825,95127,28236,19957,461810,27201,85559,52952
2023-11-21,822548,59437,67406,91942,471245,100358,27244,19114,443027,29344,86368,50003
2023-11-14,810584,61682,72314,88487,462616,115097,24486,19494,412492,29183,86389,54359
2023-11-07,794612,58107,75845,77228,465094,119557,22046,19706,398361,30506,84985,56520
2023-10-31,795190,56358,78812,76952,464545,122182,23469,18694,386989,34813,82165,57644
2023-10-24,801549,59950,76067,76047,467367,123647,24834,18349,393286,33695,83564,60068
2023-10-17,794547,57899,77096,73549,466874,130905,24359,19300,380201,33374,81098,61039
2023-10-10,778278,53787,74439,71123,462432,126458,23483,17380,378557,27238,85686,62478
2023-10-03,827051,57646,79382,98249,461869,128691,29218,16043,375992,39964,86742,60104
2023-09-26,815841,55448,79394,90733,465631,120625,27224,16969,388019,35386,86128,59319
2023-09-19,801072,49305,72611,84498,472100,113424,24485,18277,404966,28575,85516,57975
2023-09-12,846117,57844,65644,91103,470704,107265,24767,25472,440531,43309,95832,58750
2023-09-05,880232,66271,72692,107954,486963,102062,28458,29235,470196,31301,93504,53368
2023-08-29,856741,66525,63901,96862,487124,96520,26218,26668,482707,27090,90841,49311
2023-08-22,858104,74125,67120,90143,490576,83933,25965,28079,504148,23238,90607,48654
2023-08-15,863944,61482,59795,88585,517111,80018,24187,22539,529117,20239,93921,48484
2023-08-08,860124,59103,65022,83226,520644,79630,24465,24320,527774,16731,94917,48993
2023-08-01,866417,65728,55264,89665,513574,79699,26963,19448,534822,18303,96547,47179
2023-07-25,883124,74986,56140,91955,513252,76934,28949,18399,550966,19429,100223,42815
2023-07-18,910121,82884,64760,96470,527913,77657,27124,18686,558811,21703,99742,49919
2023-07-11,836442,61560,64069,78763,505816,78594,23112,18090,516247,14930,98172,45751
2023-07-03,838195,61488,56680,84629,504344,79445,23816,17819,516600,15317,93626,46504
2023-06-27,843256,63311,58688,86537,500155,79648,23603,19448,517164,16048,95953,47777
2023-06-20,842090,59028,61880,84916,501913,82868,24205,20804,513765,14979,95048,46912
2023-06-13,917698,62641,55214,88917,497425,79169,24342,20494,516934,76095,106701,60875
2023-06-06,905248,60786,60813,113271,521643,83080,25860,23010,533471,20362,99645,52587
2023-05-30,892114,57631,58615,103297,529089,78643,25356,21222,545615,17354,97107,47401
2023-05-23,892595,59348,63703,97297,536624,76762,24728,20753,554108,18171,94996,43486
2023-05-16,896361,59602,56567,92911,544864,78439,24094,22101,567449,18156,96039,43984
2023-05-09,909445,68097,68857,91936,543790,76477,26020,24701,568687,19436,99309,43997
2023-05-02,906575,64536,57959,100096,534808,76172,28538,25307,561916,20011,96960,47732
2023-04-25,899364,63282,59834,91084,535457,74655,29102,25093,567113,19794,98094,42262
2023-04-18,887346,59792,61339,88127,527927,73704,28405,25349,554650,20965,93551,44029
2023-04-11,871865,62562,66862,80924,518007,74646,27560,24684,541012,19904,91808,42887
2023-04-04,884761,62991,60784,98196,505325,74591,32356,23690,534252,22433,95381,43513
2023-03-28,858764,55460,56121,89116,505227,80520,29989,26161,521326,19968,88533,42053
2023-03-21,862872,59133,50671,84701,510074,82545,29269,21349,530066,18699,90237,43712
2023-03-14,851642,61236,56759,69093,514014,84538,29815,20835,526760,17078,90373,43986
2023-03-07,911721,69701,62100,73801,514520,80477,26135,48090,569503,29010,99635,45599
2023-02-28,927384,71907,59506,94477,524519,80348,28222,44152,574298,22920,96127,46224
2023-02-21,907115,68197,55575,88115,519840,75541,28672,44046,571952,20107,94926,45583
2023-02-14,912944,71090,58441,85254,523869,72822,29590,41113,575373,22541,95419,48383
2023-02-07,904296,67290,57108,84132,525570,78631,26054,39034,568397,24708,93488,46809
2023-01-31,923156,79382,75420,85499,517832,75675,30287,39490,567479,26077,98835,45661
2023-01-24,904466,73837,83656,83653,507138,74934,30523,38897,544097,25026,100058,47676
2023-01-17,867476,69978,84720,72121,490152,76830,27971,41033,521644,22646,97170,45541
2023-01-10,854218,84510,90624,68534,469060,77733,27004,44481,507504,19641,93370,46693
2023-01-03,823286,70798,78921,74924,461260,82279,26023,44094,485667,14256,87624,43771
2022-12-27,840548,84412,95039,71107,481043,86225,27179,32469,484737,13350,85790,45772
2022-12-20,838086,80192,97420,71265,480324,90313,26908,33344,476164,13721,86982,44130
2022-12-13,882260,74629,80723,92923,473236,96323,28720,39194,468775,29409,96004,63999
2022-12-06,841667,67605,82858,94673,449188,99925,29025,39778,434668,22973,90061,54226
2022-11-29,809088,68955,82566,88488,439160,98592,25108,31928,418637,19252,86878,53787
2022-11-22,789443,70666,78233,83304,429575,102109,24015,28955,412354,14823,87033,52244
2022-11-15,798185,69203,84496,84249,427550,109119,24853,31497,400627,18989,90740,52240
2022-11-08,770108,71625,81510,74695,419370,124407,25529,26948,366909,19477,81718,57690
2022-11-01,778406,78217,90568,78627,417954,131730,25310,26958,354936,19266,81120,58661
2022-10-25,767894,73625,93403,75715,414179,147760,26720,27167,321052,21601,80041,62147
2022-10-18,717072,61591,83975,62277,397569,161377,23527,28804,293999,13986,80585,58672
2022-10-11,718643,59365,93147,62018,396045,168899,25573,31614,275618,15581,81005,59442
2022-10-04,737733,61641,91543,78229,396661,161300,28186,29719,277491,15999,78437,66418
